,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Year,Month,Day,Calendering Year
7201,West Gear,1185732,2021-02-22,Northeast,Maryland,Baltimore,Men's Apparel,41.0,31,1271.0,571.9499999999999,0.44999999999999996,Online,2021,2,22,First Half
7202,West Gear,1185732,2021-02-22,Northeast,Maryland,Baltimore,Women's Apparel,34.0,63,2142.0,921.06,0.43,Online,2021,2,22,First Half
7203,West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,Men's Street Footwear,32.0,125,4000.0,2120.0,0.53,Online,2021,3,20,First Half
7204,West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,34.0,39,1326.0,623.2199999999999,0.47,Online,2021,3,20,First Half
7205,West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,Women's Street Footwear,24.0,53,1272.0,623.28,0.49,Online,2021,3,20,First Half
7206,West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,29.0,7,203.0,93.38,0.45999999999999996,Online,2021,3,20,First Half
7207,West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,Men's Apparel,43.0,22,946.0,406.78,0.43,Online,2021,3,20,First Half
7208,West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,Women's Apparel,33.0,49,1617.0,727.65,0.44999999999999996,Online,2021,3,20,First Half
7209,West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,Men's Street Footwear,33.0,128,4224.0,2154.2400000000002,0.51,Online,2021,4,21,First Half
7210,West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,32.0,31,992.0,466.23999999999995,0.47,Online,2021,4,21,First Half
7211,West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,Women's Street Footwear,24.0,33,792.0,388.08,0.49,Online,2021,4,21,First Half
7212,West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,27.0,13,351.0,164.97,0.47,Online,2021,4,21,First Half
7213,West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,Men's Apparel,41.0,15,615.0,276.75,0.44999999999999996,Online,2021,4,21,First Half
7214,West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,Women's Apparel,32.0,52,1664.0,732.16,0.44,Online,2021,4,21,First Half
7215,West Gear,1185732,2021-05-20,Northeast,Maryland,Baltimore,Men's Street Footwear,49.0,118,5782.0,3006.6400000000003,0.52,Online,2021,5,20,First Half
7216,West Gear,1185732,2021-05-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,42.0,47,1974.0,908.04,0.45999999999999996,Online,2021,5,20,First Half
7217,West Gear,1185732,2021-05-20,Northeast,Maryland,Baltimore,Women's Street Footwear,36.0,38,1368.0,656.64,0.48,Online,2021,5,20,First Half
7218,West Gear,1185732,2021-05-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,37.0,30,1110.0,532.8,0.48,Online,2021,5,20,First Half
7219,West Gear,1185732,2021-05-20,Northeast,Maryland,Baltimore,Men's Apparel,49.0,36,1764.0,740.88,0.42,Online,2021,5,20,First Half
7220,West Gear,1185732,2021-05-20,Northeast,Maryland,Baltimore,Women's Apparel,52.0,63,3276.0,1343.1599999999999,0.41,Online,2021,5,20,First Half
7221,West Gear,1185732,2021-06-22,Northeast,Maryland,Baltimore,Men's Street Footwear,47.0,125,5875.0,2937.5,0.5,Online,2021,6,22,First Half
7222,West Gear,1185732,2021-06-22,Northeast,Maryland,Baltimore,Men's Athletic Footwear,41.0,75,3075.0,1445.25,0.47,Online,2021,6,22,First Half
7223,Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,Women's Street Footwear,37.0,47,1739.0,869.5,0.5,Online,2021,6,22,First Half
7224,Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,Women's Athletic Footwear,37.0,44,1628.0,814.0,0.5,Online,2021,6,22,First Half
7225,Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,Men's Apparel,49.0,42,2058.0,905.52,0.44,Online,2021,6,22,First Half
7226,Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,Women's Apparel,53.0,84,4452.0,2003.3999999999999,0.44999999999999996,Online,2021,6,22,First Half
7227,Foot Locker,1185732,2021-07-20,Northeast,Maryland,Baltimore,Men's Street Footwear,49.0,131,6419.0,3337.88,0.52,Online,2021,7,20,Second Half
7228,Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,42.0,72,3024.0,1451.52,0.48,Online,2021,7,20,Second Half
7229,Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,Women's Street Footwear,37.0,60,2220.0,1087.8,0.49,Online,2021,7,20,Second Half
7230,Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,36.0,45,1620.0,761.4,0.47,Online,2021,7,20,Second Half
7231,Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,Men's Apparel,46.0,51,2346.0,1055.6999999999998,0.44999999999999996,Online,2021,7,20,Second Half
7232,Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,Women's Apparel,54.0,102,5508.0,2313.36,0.42,Online,2021,7,20,Second Half
7233,Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Men's Street Footwear,48.0,135,6480.0,3434.4,0.53,Online,2021,8,21,Second Half
7234,Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,41.0,83,3403.0,1701.5,0.5,Online,2021,8,21,Second Half
7235,Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Women's Street Footwear,39.0,60,2340.0,1170.0,0.5,Online,2021,8,21,Second Half
7236,Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,37.0,44,1628.0,748.88,0.45999999999999996,Online,2021,8,21,Second Half
7237,Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Men's Apparel,47.0,38,1786.0,803.6999999999999,0.44999999999999996,Online,2021,8,21,Second Half
7238,Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Women's Apparel,53.0,81,4293.0,1845.99,0.43,Online,2021,8,21,Second Half
7239,Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,Men's Street Footwear,49.0,128,6272.0,3198.7200000000003,0.51,Online,2021,9,20,Second Half
7240,Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,44.0,63,2772.0,1247.3999999999999,0.44999999999999996,Online,2021,9,20,Second Half
7241,Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,Women's Street Footwear,38.0,36,1368.0,684.0,0.5,Online,2021,9,20,Second Half
7242,Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,36.0,25,900.0,404.99999999999994,0.44999999999999996,Online,2021,9,20,Second Half
7243,Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,Men's Apparel,48.0,30,1440.0,619.2,0.43,Online,2021,9,20,Second Half
7244,Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,Women's Apparel,54.0,50,2700.0,1080.0,0.4,Online,2021,9,20,Second Half
7245,Sports Direct,1185732,2021-10-22,Northeast,Maryland,Baltimore,Men's Street Footwear,52.0,113,5876.0,3173.0400000000004,0.54,Online,2021,10,22,Second Half
7246,Sports Direct,1185732,2021-10-22,Northeast,Maryland,Baltimore,Men's Athletic Footwear,48.0,58,2784.0,1280.6399999999999,0.45999999999999996,Online,2021,10,22,Second Half
7247,Sports Direct,1185732,2021-10-22,Northeast,Maryland,Baltimore,Women's Street Footwear,49.0,25,1225.0,563.5,0.45999999999999996,Online,2021,10,22,Second Half
7248,Foot Locker,1185732,2021-10-22,Northeast,Maryland,Baltimore,Women's Athletic Footwear,49.0,21,1029.0,514.5,0.5,Online,2021,10,22,Second Half
7249,Foot Locker,1185732,2021-10-22,Northeast,Maryland,Baltimore,Men's Apparel,56.0,20,1120.0,448.0,0.4,Online,2021,10,22,Second Half
7250,Foot Locker,1185732,2021-10-22,Northeast,Maryland,Baltimore,Women's Apparel,60.0,52,3120.0,1248.0,0.4,Online,2021,10,22,Second Half
7251,Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Men's Street Footwear,58.0,88,5104.0,2807.2000000000003,0.55,Online,2021,11,21,Second Half
7252,Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45.0,51,2295.0,1078.6499999999999,0.47,Online,2021,11,21,Second Half
7253,Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Women's Street Footwear,49.0,48,2352.0,1176.0,0.5,Online,2021,11,21,Second Half
7254,Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,48.0,41,1968.0,905.28,0.45999999999999996,Online,2021,11,21,Second Half
7255,Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Men's Apparel,56.0,31,1736.0,763.84,0.44,Online,2021,11,21,Second Half
7256,Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Women's Apparel,62.0,63,3906.0,1679.58,0.43,Online,2021,11,21,Second Half
7257,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Street Footwear,57.0,122,6954.0,3477.0,0.5,Online,2021,12,20,Second Half
7258,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,46.0,65,2990.0,1495.0,0.5,Online,2021,12,20,Second Half
7259,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Street Footwear,45.0,65,2925.0,1374.75,0.47,Online,2021,12,20,Second Half
7260,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,49.0,44,2156.0,1013.3199999999999,0.47,Online,2021,12,20,Second Half
7261,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Apparel,54.0,51,2754.0,1129.1399999999999,0.41,Online,2021,12,20,Second Half
7262,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Apparel,61.0,72,4392.0,1844.6399999999999,0.42,Online,2021,12,20,Second Half
7263,Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Men's Street Footwear,36.0,137,4932.0,2219.3999999999996,0.44999999999999996,Online,2021,1,17,First Half
7264,Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Men's Athletic Footwear,38.0,81,3078.0,1539.0,0.5,Online,2021,1,17,First Half
7265,Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Women's Street Footwear,29.0,91,2639.0,1398.67,0.53,Online,2021,1,17,First Half
7266,Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Women's Athletic Footwear,32.0,47,1504.0,827.2,0.55,Online,2021,1,17,First Half
7267,Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Men's Apparel,49.0,59,2891.0,1214.22,0.42,Online,2021,1,17,First Half
7268,Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Women's Apparel,36.0,81,2916.0,1487.16,0.51,Online,2021,1,17,First Half
7269,Foot Locker,1185732,2021-02-15,Northeast,Maryland,Baltimore,Men's Street Footwear,39.0,144,5616.0,2808.0,0.5,Online,2021,2,15,First Half
7270,Foot Locker,1185732,2021-02-15,Northeast,Maryland,Baltimore,Men's Athletic Footwear,37.0,61,2257.0,1038.22,0.45999999999999996,Online,2021,2,15,First Half
7271,Foot Locker,1185732,2021-02-15,Northeast,Maryland,Baltimore,Women's Street Footwear,27.0,69,1863.0,950.13,0.51,Online,2021,2,15,First Half
7272,Foot Locker,1185732,2021-02-15,Northeast,Delaware,Wilmington,Women's Athletic Footwear,33.0,45,1485.0,816.7500000000001,0.55,Online,2021,2,15,First Half
7273,Foot Locker,1185732,2021-02-15,Northeast,Delaware,Wilmington,Men's Apparel,45.0,65,2925.0,1199.25,0.41,Online,2021,2,15,First Half
7274,Foot Locker,1185732,2021-02-15,Northeast,Delaware,Wilmington,Women's Apparel,39.0,98,3822.0,2025.66,0.53,Online,2021,2,15,First Half
7275,Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Men's Street Footwear,36.0,158,5688.0,2616.48,0.45999999999999996,Online,2021,3,13,First Half
7276,Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,39.0,68,2652.0,1193.3999999999999,0.44999999999999996,Online,2021,3,13,First Half
7277,Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Women's Street Footwear,29.0,69,2001.0,1080.54,0.54,Online,2021,3,13,First Half
7278,Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,32.0,31,992.0,525.76,0.53,Online,2021,3,13,First Half
7279,Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Men's Apparel,46.0,49,2254.0,924.14,0.41,Online,2021,3,13,First Half
7280,Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Women's Apparel,39.0,72,2808.0,1404.0,0.5,Online,2021,3,13,First Half
7281,Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Men's Street Footwear,36.0,131,4716.0,2358.0,0.5,Online,2021,4,14,First Half
7282,Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Men's Athletic Footwear,38.0,61,2318.0,1089.46,0.47,Online,2021,4,14,First Half
7283,Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Women's Street Footwear,27.0,59,1593.0,876.1500000000001,0.55,Online,2021,4,14,First Half
7284,Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Women's Athletic Footwear,32.0,44,1408.0,718.08,0.51,Online,2021,4,14,First Half
7285,Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Men's Apparel,47.0,45,2115.0,951.7499999999999,0.44999999999999996,Online,2021,4,14,First Half
7286,Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Women's Apparel,38.0,78,2964.0,1600.5600000000002,0.54,Online,2021,4,14,First Half
7287,Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Men's Street Footwear,51.0,160,8160.0,3916.7999999999997,0.48,Online,2021,5,13,First Half
7288,Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.0,69,3243.0,1459.35,0.44999999999999996,Online,2021,5,13,First Half
7289,Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Women's Street Footwear,41.0,81,3321.0,1726.92,0.52,Online,2021,5,13,First Half
7290,Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.0,65,2665.0,1385.8,0.52,Online,2021,5,13,First Half
7291,Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Men's Apparel,50.0,74,3700.0,1554.0,0.42,Online,2021,5,13,First Half
7292,Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Women's Apparel,54.0,104,5616.0,3088.8,0.55,Online,2021,5,13,First Half
7293,Foot Locker,1185732,2021-06-15,Northeast,Delaware,Wilmington,Men's Street Footwear,51.0,189,9639.0,4433.94,0.45999999999999996,Online,2021,6,15,First Half
7294,Foot Locker,1185732,2021-06-15,Northeast,Delaware,Wilmington,Men's Athletic Footwear,48.0,120,5760.0,2591.9999999999995,0.44999999999999996,Online,2021,6,15,First Half
7295,Foot Locker,1185732,2021-06-15,Northeast,Delaware,Wilmington,Women's Street Footwear,43.0,85,3655.0,1937.15,0.53,Online,2021,6,15,First Half
7296,Foot Locker,1185732,2021-06-15,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.0,75,3075.0,1691.2500000000002,0.55,Online,2021,6,15,First Half
7297,Foot Locker,1185732,2021-06-15,Northeast,Delaware,Wilmington,Men's Apparel,50.0,75,3750.0,1500.0,0.4,Online,2021,6,15,First Half
7298,Foot Locker,1185732,2021-06-15,Northeast,Delaware,Wilmington,Women's Apparel,56.0,135,7560.0,4006.8,0.53,Online,2021,6,15,First Half
7299,Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Men's Street Footwear,53.0,182,9646.0,4823.0,0.5,Online,2021,7,13,Second Half
7300,Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.0,119,5593.0,2516.85,0.44999999999999996,Online,2021,7,13,Second Half
7301,Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Women's Street Footwear,41.0,102,4182.0,2258.28,0.54,Online,2021,7,13,Second Half
7302,Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,43.0,90,3870.0,2051.1,0.53,Online,2021,7,13,Second Half
7303,Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Men's Apparel,51.0,94,4794.0,1965.54,0.41,Online,2021,7,13,Second Half
7304,Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Women's Apparel,55.0,145,7975.0,3987.5,0.5,Online,2021,7,13,Second Half
7305,Foot Locker,1185732,2021-08-14,Northeast,Delaware,Wilmington,Men's Street Footwear,50.0,163,8150.0,3993.5,0.49,Online,2021,8,14,Second Half
7306,Foot Locker,1185732,2021-08-14,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.0,128,6016.0,2767.3599999999997,0.45999999999999996,Online,2021,8,14,Second Half
7307,Foot Locker,1185732,2021-08-14,Northeast,Delaware,Wilmington,Women's Street Footwear,42.0,105,4410.0,2205.0,0.5,Online,2021,8,14,Second Half
7308,Foot Locker,1185732,2021-08-14,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.0,63,2583.0,1291.5,0.5,Online,2021,8,14,Second Half
7309,Foot Locker,1185732,2021-08-14,Northeast,Delaware,Wilmington,Men's Apparel,50.0,63,3150.0,1417.4999999999998,0.44999999999999996,Online,2021,8,14,Second Half
7310,Foot Locker,1185732,2021-08-14,Northeast,Delaware,Wilmington,Women's Apparel,59.0,120,7080.0,3681.6,0.52,Online,2021,8,14,Second Half
7311,Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Men's Street Footwear,50.0,142,7100.0,3479.0,0.49,Online,2021,9,13,Second Half
7312,Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.0,85,3995.0,1797.7499999999998,0.44999999999999996,Online,2021,9,13,Second Half
7313,Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Women's Street Footwear,43.0,61,2623.0,1337.73,0.51,Online,2021,9,13,Second Half
7314,Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.0,60,2460.0,1254.6,0.51,Online,2021,9,13,Second Half
7315,Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Men's Apparel,50.0,60,3000.0,1320.0,0.44,Online,2021,9,13,Second Half
7316,Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Women's Apparel,58.0,84,4872.0,2630.88,0.54,Online,2021,9,13,Second Half
7317,Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Men's Street Footwear,56.0,128,7168.0,3225.5999999999995,0.44999999999999996,Online,2021,10,15,Second Half
7318,Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Men's Athletic Footwear,51.0,90,4590.0,2111.3999999999996,0.45999999999999996,Online,2021,10,15,Second Half
7319,Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Women's Street Footwear,50.0,52,2600.0,1430.0000000000002,0.55,Online,2021,10,15,Second Half
7320,Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Women's Athletic Footwear,52.0,44,2288.0,1144.0,0.5,Online,2021,10,15,Second Half
7321,Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Men's Apparel,62.0,49,3038.0,1215.2,0.4,Online,2021,10,15,Second Half
7322,Kohl's,1185732,2021-10-15,Northeast,Delaware,Wilmington,Women's Apparel,63.0,78,4914.0,2702.7000000000003,0.55,Online,2021,10,15,Second Half
7323,Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Men's Street Footwear,60.0,135,8100.0,3807.0,0.47,Online,2021,11,14,Second Half
7324,Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Men's Athletic Footwear,53.0,85,4505.0,2072.2999999999997,0.45999999999999996,Online,2021,11,14,Second Half
7325,Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Women's Street Footwear,52.0,86,4472.0,2280.7200000000003,0.51,Online,2021,11,14,Second Half
7326,Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Women's Athletic Footwear,51.0,84,4284.0,2270.52,0.53,Online,2021,11,14,Second Half
7327,Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Men's Apparel,60.0,72,4320.0,1728.0,0.4,Online,2021,11,14,Second Half
7328,Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Women's Apparel,64.0,98,6272.0,3449.6000000000004,0.55,Online,2021,11,14,Second Half
7329,Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,Men's Street Footwear,62.0,168,10416.0,4895.5199999999995,0.47,Online,2021,12,13,Second Half
7330,Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,50.0,100,5000.0,2400.0,0.48,Online,2021,12,13,Second Half
7331,Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,Women's Street Footwear,50.0,109,5450.0,2943.0,0.54,Online,2021,12,13,Second Half
7332,Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,53.0,98,5194.0,2804.76,0.54,Online,2021,12,13,Second Half
7333,Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,Men's Apparel,61.0,91,5551.0,2220.4,0.4,Online,2021,12,13,Second Half
7334,Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,Women's Apparel,65.0,123,7995.0,3997.5,0.5,Online,2021,12,13,Second Half
7335,Kohl's,1185732,2021-01-10,Northeast,Delaware,Wilmington,Men's Street Footwear,32.0,138,4416.0,2208.0,0.5,Online,2021,1,10,First Half
